current-state,current-county,origin-state,origin-county,Estimate,MOE
026,099,012,061,6,14
026,125,012,061,11,17
026,145,012,061,32,46
026,147,012,061,16,16
026,159,012,061,25,39
026,163,012,061,19,23
027,049,012,061,3,4
029,171,012,061,20,30
029,189,012,061,19,29
029,225,012,061,11,16
032,003,012,061,56,60
033,011,012,061,27,22
034,001,012,061,75,94
034,005,012,061,37,60
034,007,012,061,5,7
034,009,012,061,8,17
034,025,012,061,1,4
036,007,012,061,14,22
036,027,012,061,16,17
036,029,012,061,13,23
036,045,012,061,9,7
036,067,012,061,26,24
036,081,012,061,15,25
036,109,012,061,18,27
037,011,012,061,6,11
037,015,012,061,8,16
037,031,012,061,1,5
037,039,012,061,31,38
037,041,012,061,16,27
037,043,012,061,1,2
037,045,012,061,4,9
037,051,012,061,3,4
037,061,012,061,6,9
037,067,012,061,20,25
037,089,012,061,34,40
037,097,012,061,1,3
037,119,012,061,6,9
037,135,012,061,24,34
037,147,012,061,1,3
037,151,012,061,21,25
037,159,012,061,1,3
037,175,012,061,10,18
037,179,012,061,28,47
037,183,012,061,42,51
037,189,012,061,30,44
039,049,012,061,33,34
039,085,012,061,12,20
039,087,012,061,19,31
039,113,012,061,10,17
039,153,012,061,56,60
040,027,012,061,8,13
040,109,012,061,18,22
042,029,012,061,8,13
042,045,012,061,13,16
042,069,012,061,8,12
042,071,012,061,4,6
042,091,012,061,13,26
042,095,012,061,13,18
042,121,012,061,10,17
045,019,012,061,14,20
045,045,012,061,12,19
045,051,012,061,14,23
047,051,012,061,10,20
047,065,012,061,60,56
047,105,012,061,21,33
047,113,012,061,39,49
047,139,012,061,4,7
047,149,012,061,202,315
047,173,012,061,9,17
047,189,012,061,50,71
048,113,012,061,20,33
048,439,012,061,14,23
048,485,012,061,21,39
051,107,012,061,10,16
051,153,012,061,9,14
051,510,012,061,5,8
051,540,012,061,16,27
051,700,012,061,11,19
051,710,012,061,29,47
054,055,012,061,29,47
055,013,012,061,8,7
072,137,012,061,57,92
001,021,012,063,6,12
001,061,012,063,116,139
001,067,012,063,2,3
001,069,012,063,110,64
001,073,012,063,91,119
001,077,012,063,12,18
001,097,012,063,12,18
001,105,012,063,8,17
001,107,012,063,20,23
001,109,012,063,55,71
005,009,012,063,56,69
005,067,012,063,60,75
005,075,012,063,3,7
005,149,012,063,7,24
012,001,012,063,19,20
012,003,012,063,80,76
012,005,012,063,104,84
012,007,012,063,73,71
012,013,012,063,17,18
012,015,012,063,28,26
012,017,012,063,7,16
012,023,012,063,41,29
012,029,012,063,45,36
012,031,012,063,24,27
012,033,012,063,220,190
012,037,012,063,22,25
012,039,012,063,99,78
012,041,012,063,16,26
012,045,012,063,79,76
012,047,012,063,22,22
012,053,012,063,11,16
012,057,012,063,18,32
012,059,012,063,130,57
012,065,012,063,129,69
012,067,012,063,143,104
012,069,012,063,75,58
012,073,012,063,124,80
012,075,012,063,66,84
012,077,012,063,16,13
012,079,012,063,44,54
012,083,012,063,63,42
012,085,012,063,5,11
012,086,012,063,110,103
012,087,012,063,19,22
012,089,012,063,25,32
012,091,012,063,71,45
012,095,012,063,34,42
012,099,012,063,71,61
012,103,012,063,23,37
012,105,012,063,35,60
012,109,012,063,29,44
012,113,012,063,81,61
012,115,012,063,24,32
012,119,012,063,5,11
012,121,012,063,8,16
012,123,012,063,37,27
012,125,012,063,69,59
012,129,012,063,130,55
012,131,012,063,38,30
012,133,012,063,294,205
013,087,012,063,11,17
013,113,012,063,85,108
013,115,012,063,35,51
013,185,012,063,21,24
013,215,012,063,7,14
015,003,012,063,5,9
018,063,012,063,112,165
020,013,012,063,2,3
021,225,012,063,4,9
024,025,012,063,49,54
025,023,012,063,6,12
026,065,012,063,9,13
026,075,012,063,6,12
026,157,012,063,5,8
028,047,012,063,53,82
036,071,012,063,31,39
037,063,012,063,1,2
037,071,012,063,21,30
037,077,012,063,12,24
037,183,012,063,35,56
039,145,012,063,14,22
039,151,012,063,24,41
040,147,012,063,18,28
041,029,012,063,34,53
045,079,012,063,26,30
047,047,012,063,12,34
047,053,012,063,6,12
048,041,012,063,23,38
048,061,012,063,8,12
048,113,012,063,11,20
048,423,012,063,11,18
048,439,012,063,23,39
051,550,012,063,66,113
051,700,012,063,11,21
054,021,012,063,11,21
006,065,012,065,18,29
012,003,012,065,12,18
012,007,012,065,16,23
012,009,012,065,6,10
012,021,012,065,12,24
012,023,012,065,40,31
012,029,012,065,8,13
012,039,012,065,26,37
012,045,012,065,6,12
012,047,012,065,12,18
012,057,012,065,23,31
012,063,012,065,29,22
012,069,012,065,80,86
012,073,012,065,132,84
012,079,012,065,196,141
012,081,012,065,3,6
012,083,012,065,1,3
012,085,012,065,12,17
012,086,012,065,11,16
012,087,012,065,10,16
012,089,012,065,7,15
012,091,012,065,45,66
012,095,012,065,10,16
012,099,012,065,28,49
012,105,012,065,28,25
012,109,012,065,8,15
012,115,012,065,13,23
012,123,012,065,4,9
012,125,012,065,30,27
012,127,012,065,35,34
012,129,012,065,13,18
012,131,012,065,16,18
012,133,012,065,27,25
013,071,012,065,7,11
013,185,012,065,18,29
013,275,012,065,33,38
013,285,012,065,21,32
026,049,012,065,32,37
026,097,012,065,2,4
042,051,012,065,84,115
042,055,012,065,21,33
049,057,012,065,64,89
012,001,012,067,48,81
012,003,012,067,28,40
012,007,012,067,13,17
012,013,012,067,11,15
012,023,012,067,60,39
012,027,012,067,16,17
012,029,012,067,57,38
012,033,012,067,14,20
012,037,012,067,6,11
012,039,012,067,4,9
012,045,012,067,12,17
012,047,012,067,28,25
012,063,012,067,25,27
012,069,012,067,4,8
012,075,012,067,11,16
012,077,012,067,6,10
012,079,012,067,25,24
012,083,012,067,5,12
012,085,012,067,6,11
012,091,012,067,29,22
012,099,012,067,12,24
012,113,012,067,67,40
012,119,012,067,6,13
012,121,012,067,38,60
012,123,012,067,26,23
012,127,012,067,60,58
012,129,012,067,7,11
013,183,012,067,9,16
039,145,012,067,27,47
001,031,012,069,5,6
001,105,012,069,5,11
001,109,012,069,23,24
001,111,012,069,47,52
001,117,012,069,101,115
001,125,012,069,16,25
002,090,012,069,86,138
002,110,012,069,20,23
004,013,012,069,93,80
004,015,012,069,71,112
004,019,012,069,31,50
004,021,012,069,60,66
004,025,012,069,51,75
004,027,012,069,5,8
005,145,012,069,7,16
006,001,012,069,15,24
006,037,012,069,11,18
006,059,012,069,258,345
006,065,012,069,17,22
006,067,012,069,60,96
006,073,012,069,24,28
006,081,012,069,22,35
008,005,012,069,12,20
008,035,012,069,45,70
008,041,012,069,37,42
008,067,012,069,32,50
008,069,012,069,16,25
008,077,012,069,44,65
008,083,012,069,12,19
009,003,012,069,96,108
009,005,012,069,6,10
009,009,012,069,46,47
009,013,012,069,17,18
011,001,012,069,10,16
012,001,012,069,280,135
012,005,012,069,16,26
012,007,012,069,8,11
012,009,012,069,175,90
012,011,012,069,201,161
012,013,012,069,11,16
012,015,012,069,41,36
012,017,012,069,80,80
012,019,012,069,25,32
012,023,012,069,49,58
012,027,012,069,44,34
012,029,012,069,51,68
012,031,012,069,144,84
012,035,012,069,27,43
012,037,012,069,2,4
012,039,012,069,13,13
012,041,012,069,9,20
012,045,012,069,3,6
012,047,012,069,18,25
012,049,012,069,49,60
012,053,012,069,73,62
012,055,012,069,20,31
012,057,012,069,239,117
012,059,012,069,19,22
012,061,012,069,12,17
012,063,012,069,6,9
012,065,012,069,4,7
012,067,012,069,6,13
012,071,012,069,372,199
012,073,012,069,382,225
012,077,012,069,5,11
012,079,012,069,44,52
012,081,012,069,222,148
012,083,012,069,"1,696",768
012,085,012,069,13,15
012,086,012,069,205,92
012,087,012,069,17,19
012,093,012,069,4,10
012,095,012,069,"2,884",646
012,097,012,069,504,381
012,099,012,069,101,70
012,101,012,069,75,51
012,103,012,069,229,97
012,105,012,069,"1,301",603
012,107,012,069,29,46
012,109,012,069,60,75
012,111,012,069,16,25
012,113,012,069,22,31
012,115,012,069,103,78
012,117,012,069,"1,078",467
012,119,012,069,834,330
012,123,012,069,18,20
012,125,012,069,20,20
012,127,012,069,683,287
012,131,012,069,27,25
012,133,012,069,3,6
013,021,012,069,14,25
013,027,012,069,12,20
013,029,012,069,10,17
013,039,012,069,54,56
013,051,012,069,30,45
013,059,012,069,1,3
013,063,012,069,75,100
013,067,012,069,47,58
013,077,012,069,16,26
013,089,012,069,63,55
013,111,012,069,94,130
013,119,012,069,10,15
013,121,012,069,46,54
013,127,012,069,25,39
013,129,012,069,3,7
013,133,012,069,6,9
013,153,012,069,64,72
013,161,012,069,10,19
013,175,012,069,6,11
013,179,012,069,4,5
013,187,012,069,33,53
013,201,012,069,4,8
013,245,012,069,4,9
013,273,012,069,3,4
013,291,012,069,15,24
017,043,012,069,33,50
017,057,012,069,14,22
017,143,012,069,14,19
017,187,012,069,5,10
018,039,012,069,7,10
018,049,012,069,5,8
018,053,012,069,33,35
018,067,012,069,20,34
018,097,012,069,60,63
018,125,012,069,11,18
018,127,012,069,19,32
019,031,012,069,38,41
019,033,012,069,5,8
019,103,012,069,22,32
020,009,012,069,44,69
020,045,012,069,68,96
021,047,012,069,12,19
021,073,012,069,11,17
021,087,012,069,9,14
021,089,012,069,2,3
021,093,012,069,51,60
021,111,012,069,3,5
021,143,012,069,8,13
021,151,012,069,73,102
022,073,012,069,26,43
023,019,012,069,18,32
023,029,012,069,11,16
023,031,012,069,18,25
024,021,012,069,155,250
025,001,012,069,62,62
025,005,012,069,147,155
025,009,012,069,158,184
025,011,012,069,6,8
025,013,012,069,12,16
025,025,012,069,14,20
025,027,012,069,44,43
026,047,012,069,2,2
026,049,012,069,9,14
026,051,012,069,8,12
026,101,012,069,4,5
026,105,012,069,5,7
026,117,012,069,21,29
026,123,012,069,16,25
026,127,012,069,5,7
026,139,012,069,64,84
026,143,012,069,4,6
026,145,012,069,6,9
026,163,012,069,13,19
027,037,012,069,24,37
029,107,012,069,43,51
029,510,012,069,5,10
031,067,012,069,16,20
031,153,012,069,22,24
031,179,012,069,12,18
032,003,012,069,128,94
033,011,012,069,9,15
033,015,012,069,2,4
034,001,012,069,40,57
034,007,012,069,12,18
034,021,012,069,6,10
034,023,012,069,14,24
034,025,012,069,62,57
034,029,012,069,94,127
035,001,012,069,9,15
035,009,012,069,4,8
035,035,012,069,22,23
036,001,012,069,28,35
036,003,012,069,4,6
036,011,012,069,3,4
036,019,012,069,27,30
036,031,012,069,11,12
036,047,012,069,5,8
036,059,012,069,10,14
036,061,012,069,68,59
036,065,012,069,34,38
036,067,012,069,55,73
036,083,012,069,33,52
036,103,012,069,14,19
036,111,012,069,25,40
036,113,012,069,3,5
036,119,012,069,6,9
037,019,012,069,13,21
037,025,012,069,20,36
037,043,012,069,130,168
037,049,012,069,19,30
037,051,012,069,62,73
037,063,012,069,29,34
037,067,012,069,31,47
037,087,012,069,18,28
037,089,012,069,78,89
037,091,012,069,28,38
037,119,012,069,10,15
037,121,012,069,8,12
037,133,012,069,44,47
037,141,012,069,8,15
037,145,012,069,21,34
037,159,012,069,13,22
037,171,012,069,20,22
037,173,012,069,33,49
038,035,012,069,8,15
039,003,012,069,11,18
039,007,012,069,10,17
039,021,012,069,14,21
039,023,012,069,8,14
039,041,012,069,22,31
039,043,012,069,11,18
039,053,012,069,9,14
039,089,012,069,59,81
039,093,012,069,22,35
039,113,012,069,34,29
039,129,012,069,4,7
039,173,012,069,32,52
040,015,012,069,6,9
040,109,012,069,31,48
040,113,012,069,5,11
040,121,012,069,38,35
040,141,012,069,22,30
041,043,012,069,10,17
041,051,012,069,18,29
041,067,012,069,10,19
042,013,012,069,10,16
042,015,012,069,4,7
042,017,012,069,12,18
042,035,012,069,32,50
042,039,012,069,3,5
042,049,012,069,4,5
042,057,012,069,11,16
042,079,012,069,42,65
042,083,012,069,80,111
042,087,012,069,7,12
042,091,012,069,40,64
042,101,012,069,89,51
042,123,012,069,6,9
042,131,012,069,3,5
045,021,012,069,26,44
045,035,012,069,156,276
045,077,012,069,21,25
045,079,012,069,10,19
045,083,012,069,4,8
047,009,012,069,39,60
047,011,012,069,49,86
047,019,012,069,21,34
047,025,012,069,40,49
047,029,012,069,9,17
047,035,012,069,12,18
047,037,012,069,37,32
047,047,012,069,2,3
047,065,012,069,78,85
047,093,012,069,5,9
047,105,012,069,53,62
047,125,012,069,44,48
047,143,012,069,78,124
047,149,012,069,112,104
047,155,012,069,12,17
048,027,012,069,110,181
048,029,012,069,126,164
048,113,012,069,16,25
048,121,012,069,105,160
048,141,012,069,17,18
048,189,012,069,31,43
048,201,012,069,56,72
048,215,012,069,31,49
048,257,012,069,88,134
048,309,012,069,6,10
048,339,012,069,44,77
048,367,012,069,87,130
048,439,012,069,13,21
049,049,012,069,54,89
050,007,012,069,8,14
050,015,012,069,1,2
051,069,012,069,9,15
051,179,012,069,64,71
051,660,012,069,18,27
051,680,012,069,5,11
051,710,012,069,9,19
051,760,012,069,4,8
051,810,012,069,9,14
053,011,012,069,31,43
053,021,012,069,66,105
053,033,012,069,31,51
053,035,012,069,12,17
053,053,012,069,7,11
053,061,012,069,14,21
053,063,012,069,7,17
055,005,012,069,10,15
055,013,012,069,3,4
055,029,012,069,5,8
055,043,012,069,9,18
055,053,012,069,3,4
055,055,012,069,40,63
055,063,012,069,40,49
055,071,012,069,26,43
055,077,012,069,2,5
055,079,012,069,2,4
055,087,012,069,18,29
